'INSERT INTO `dd_results` (`RaceDate`, `Start`, `Place`, `id`, `Boat`) VALUES
'2014-06-17', 2, 3, 98, 'Chili Verde'
'2014-06-17', 3, 1, 1497, 'Mustache Ride'
'2014-06-17', 3, 2, 548, 'True Blue'
'2014-06-17', 3, 3, 143, 'Drakken'
'2014-06-17', 4, 1, 256, 'Ichi Butt'
'2014-06-17', 4, 2, 50, 'Blue Berru'
'2014-06-17', 4, 3, 361, 'Opus'
'2014-06-24', 1, 1, 348, 'N/A'
'2014-06-24', 1, 2, 348, 'N/A'
'2014-06-24', 1, 3, 348, 'N/A'
'2014-06-24', 2, 1, 182, 'Flashpoint'
'2014-06-24', 2, 2, 693, 'Scat'
'2014-06-24', 2, 3, 211, 'Gift Horse'
'2014-06-24', 3, 1, 656, '102'
'2014-06-24', 3, 2, 399, 'Quixotic'
'2014-06-24', 3, 3, 38, 'Backslider'
'2014-06-24', 4, 1, 107, 'Cinc-O-Sink'
'2014-06-24', 4, 2, 361, 'Opus'
'2014-06-24', 4, 3, 328, 'Mint Grove'
'2014-07-01', 1, 1, 181, 'Flash'
'2014-07-01', 1, 2, 123, 'Double Take'
'2014-07-01', 1, 3, 269, 'Jedi'
'2014-07-01', 2, 1, 673, '472'
'2014-07-01', 2, 2, 470, 'Selchie'
'2014-07-01', 2, 3, 206, 'Freedom'
'2014-07-01', 3, 1, 411, 'Rascal'
'2014-07-01', 3, 2, 688, '800'
'2014-07-01', 3, 3, 391, 'Perspicacious'
'2014-07-01', 4, 1, 361, 'Opus'
'2014-07-01', 4, 2, 1479, 'Wounded Moose Duece'
'2014-07-01', 4, 3, 107, 'Cinc-O-Sink'
'2014-07-08', 1, 1, 352, 'Nefarious'
'2014-07-08', 1, 2, 543, 'Tantivy'
'2014-07-08', 1, 3, 269, 'Jedi'
'2014-07-08', 2, 1, 693, 'Scat'
'2014-07-08', 2, 2, 200, 'Fred'
'2014-07-08', 2, 3, 182, 'Flashpoint'
'2014-07-08', 3, 1, 254, 'Ignitor'
'2014-07-08', 3, 2, 371, 'Orca'
'2014-07-08', 3, 3, 1416, 'Chi Chi'
'2014-07-08', 4, 1, 659, '13004'
'2014-07-08', 4, 2, 107, 'Cinc-O-Sink'
'2014-07-08', 4, 3, 361, 'Opus'
'2014-07-15', 1, 1, 543, 'Tantivy'
'2014-07-15', 1, 2, 162, 'Elwood'
'2014-07-15', 1, 3, 277, 'Jack Rabbit'
'2014-07-15', 2, 1, 599, 'Wings'
'2014-07-15', 2, 2, 412, 'Rock-On'
'2014-07-15', 2, 3, 221, 'H-23'
'2014-07-15', 3, 1, 428, 'Sushi'
'2014-07-15', 3, 2, 60, 'Blazing Zipper'
'2014-07-15', 3, 3, 399, 'Quixotic'
'2014-07-15', 4, 1, 256, 'Ichi Butt'
'2014-07-15', 4, 2, 674, '505'
'2014-07-15', 4, 3, 105, 'Can 470'
'2014-07-29', 1, 1, 181, 'Flash'
'2014-07-29', 1, 2, 269, 'Jedi'
'2014-07-29', 1, 3, 1713, 'Absolutely'
'2014-07-29', 2, 1, 200, 'Fred'
'2014-07-29', 2, 2, 312, 'M23'
'2014-07-29', 2, 3, 412, 'Rock-On'
'2014-07-29', 3, 1, 428, 'Sushi'
'2014-07-29', 3, 2, 427, 'Runner'
'2014-07-29', 3, 3, 70, 'Briza'
'2014-07-29', 4, 1, 204, 'Fred Jr.'
'2014-07-29', 4, 2, 601, 'Winging It'
'2014-07-29', 4, 3, 501, 'The Happy'
'2014-08-05', 1, 1, 1713, 'Absolutely'
'2014-08-05', 1, 2, 240, 'Hinzite'
'2014-08-05', 1, 3, 1518, 'Poke & Destroy'
'2014-08-05', 2, 1, 489, 'Summer Babe'
'2014-08-05', 2, 2, 37, 'Beagle'
'2014-08-05', 2, 3, 150, 'Dreams'
'2014-08-05', 3, 1, 371, 'Orca'
'2014-08-05', 3, 2, 60, 'Blazing Zipper'
'2014-08-05', 3, 3, 565, 'Vivace'
'2014-08-05', 4, 1, 617, 'Yeah Boy'
'2014-08-05', 4, 2, 256, 'Ichi Butt'
'2014-08-05', 4, 3, 107, 'Cinc-O-Sink'
'2014-08-12', 1, 1, 181, 'Flash'
'2014-08-12', 1, 2, 352, 'Nefarious'
'2014-08-12', 1, 3, 56, 'Ballistic'
'2014-08-12', 2, 1, 439, 'Suspence'
'2014-08-12', 2, 2, 200, 'Fred'
'2014-08-12', 2, 3, 626, 'Zipper'
'2014-08-12', 3, 1, 371, 'Orca'
'2014-08-12', 3, 2, 477, 'Skookum'
'2014-08-12', 3, 3, 60, 'Blazing Zipper'
'2014-08-12', 4, 1, 256, 'Ichi Butt'
'2014-08-12', 4, 2, 50, 'Blueberry'
'2014-08-12', 4, 3, 107, 'Cinc-O-Sink'
'2014-08-19', 1, 1, 367, 'Ocelot'
'2014-08-19', 1, 2, 269, 'Jedi'
'2014-08-19', 1, 3, 543, 'Tantivy'
'2014-08-19', 2, 1, 407, 'Ricochet'
'2014-08-19', 2, 2, 132, 'Despencer'
'2014-08-19', 2, 3, 40, 'Baby Girl'
'2014-08-19', 3, 1, 477, 'Skookum'
'2014-08-19', 3, 2, 309, 'Lemon Drop'
'2014-08-19', 3, 3, 187, 'Flyin Lion'
'2014-08-19', 4, 1, 107, 'Cinc-O-Sink'
'2014-08-19', 4, 2, 402, 'Quandary'
'2014-08-19', 4, 3, 624, 'Zig Zag'
'2014-08-26', 1, 1, 367, 'Ocelot'
'2014-08-26', 1, 2, 1713, 'Absolutely'
'2014-08-26', 1, 3, 502, 'Typsy Gypsy'
'2014-08-26', 2, 1, 489, 'Summer Babe'
'2014-08-26', 2, 2, 156, 'E-scow'
'2014-08-26', 2, 3, 693, 'Scat'
'2014-08-26', 3, 1, 182, 'Flashpoint'
'2014-08-26', 3, 2, 477, 'Skookum'
'2014-08-26', 3, 3, 565, 'Vivace'
'2014-08-26', 4, 1, 107, 'Cinc-O-Sink'
'2014-08-26', 4, 2, 667, '2687'
'2014-08-26', 4, 3, 685, '5542'
'2014-09-02', 1, 1, 269, 'Jedi'
'2014-09-02', 1, 2, 502, 'Typsy Gypsy'
'2014-09-02', 1, 3, 599, 'Wings'
'2014-09-02', 2, 1, 413, 'Rajun Cajun'
'2014-09-02', 2, 2, 624, 'Zoe'
'2014-09-02', 2, 3, 211, 'Gift Horse'
'2014-09-02', 3, 1, 115, 'Cake or Death'
'2014-09-02', 3, 2, 603, 'Windswept'
'2014-09-02', 3, 3, 254, 'Ignitor'
'2014-09-02', 4, 1, 581, 'Wet Spot'
'2014-09-02', 4, 2, 256, 'Ichi Butt'
'2014-09-02', 4, 3, 402, 'Quandary'
'2014-11-01', 1, 1, 1518, 'Poke & Destroy'
'2014-11-01', 1, 2, 174, 'Fast Tango'
'2014-11-01', 1, 3, 222, 'Hoby #69351'
'2014-11-01', 2, 1, 342, 'Morphine'
'2014-11-01', 2, 2, 579, 'Wizard'
'2014-11-01', 2, 3, 470, 'Selchie'
'2014-11-01', 3, 1, 354, 'Night Shade'
'2014-11-01', 3, 2, 130, 'Doice Vita'
'2014-11-01', 3, 3, 248, 'Heron'
'2014-11-01', 4, 1, 348, 'N/A'
'2014-11-01', 4, 2, 348, 'N/A'
'2014-11-01', 4, 3, 348, 'N/A'
'2015-05-05', 1, 1, 349, 'Neptune\'s Car'
'2015-05-05', 1, 2, 599, 'Wings'
'2015-05-05', 1, 3, 502, 'Typsy Gypsy'
'2015-05-05', 2, 1, 540, 'Tenacious'
'2015-05-05', 2, 2, 134, 'Distance'
'2015-05-05', 2, 3, 420, 'Runaway'
'2015-05-05', 3, 1, 947, 'Tuesday'
'2015-05-05', 3, 2, 226, 'Habanero'
'2015-05-05', 3, 3, 1539, 'Shining Star'
'2015-05-05', 4, 1, 256, 'Ichi Butt'
'2015-05-05', 4, 2, 402, 'Quandary'
'2015-05-05', 4, 3, 267, 'Jeff\'s 13'
'2015-05-12', 1, 1, 349, 'Neptune\'s Car'
'2015-05-12', 1, 2, 543, 'Tantivy'
'2015-05-12', 1, 3, 502, 'Typsy Gypsy'
'2015-05-12', 2, 1, 413, 'Rajun Cajun'
'2015-05-12', 2, 2, 182, 'Flashpoint'
'2015-05-12', 2, 3, 475, 'Slingshot'
'2015-05-12', 3, 1, 428, 'Sushi'
'2015-05-12', 3, 2, 366, 'OJ'
'2015-05-12', 3, 3, 477, 'Skookum'
'2015-05-12', 4, 1, 256, 'Ichi Butt'
'2015-05-12', 4, 2, 402, 'Quandary'
'2015-05-12', 4, 3, 403, 'Rayo #9401'
'2015-05-19', 1, 1, 367, 'Ocelot'
'2015-05-19', 1, 2, 543, 'Tantivy'
'2015-05-19', 1, 3, 1713, 'Absolutely'
'2015-05-19', 2, 1, 182, 'Flashpoint'
'2015-05-19', 2, 2, 200, 'Fred'
'2015-05-19', 2, 3, 150, 'Dreams'
'2015-05-19', 3, 1, 427, 'Runner'
'2015-05-19', 3, 2, 428, 'Sushi'
'2015-05-19', 3, 3, 281, 'Kittiwake'
'2015-05-19', 4, 1, 403, 'Rayo #9401'
'2015-05-19', 4, 2, 365, 'O Barquinho'
'2015-05-19', 4, 3, 256, 'Ichi Butt'
'2015-05-26', 1, 1, 367, 'Ocelot'
'2015-05-26', 1, 2, 351, 'Nimble'
'2015-05-26', 1, 3, 543, 'Tantivy'
'2015-05-26', 2, 1, 413, 'Rajun Cajun'
'2015-05-26', 2, 2, 693, 'Scat'
'2015-05-26', 2, 3, 182, 'Flashpoint'
'2015-05-26', 3, 1, 545, 'Thundorca'
'2015-05-26', 3, 2, 70, 'Briza'
'2015-05-26', 3, 3, 947, 'Tuesday'
'2015-05-26', 4, 1, 402, 'Quandary'
'2015-05-26', 4, 2, 403, 'Rayo #9401'
'2015-05-26', 4, 3, 50, 'Blueberry'
'2015-06-02', 1, 1, 543, 'Tantivy'
'2015-06-02', 1, 2, 599, 'Wings'
'2015-06-02', 1, 3, 261, 'Inconceivable'
'2015-06-02', 2, 1, 413, 'Rajun Cajun'
'2015-06-02', 2, 2, 470, 'Selchie'
'2015-06-02', 2, 3, 540, 'Tenacious'
'2015-06-02', 3, 1, 70, 'Briza'
'2015-06-02', 3, 2, 411, 'Rascal'
'2015-06-02', 3, 3, 451, 'Stella Blue'
'2015-06-02', 4, 1, 649, '#5542'
'2015-06-02', 4, 2, 403, 'Rayo #9401'
'2015-06-02', 4, 3, 647, '#375'
'2015-06-09', 1, 1, 367, 'Ocelot'
'2015-06-09', 1, 2, 269, 'Jedi'
'2015-06-09', 1, 3, 502, 'Typsy Gypsy'
'2015-06-09', 2, 1, 413, 'Rajun Cajun'
'2015-06-09', 2, 2, 200, 'Fred'
'2015-06-09', 2, 3, 693, 'Scat'
'2015-06-09', 3, 1, 391, 'Perspicacious'
'2015-06-09', 3, 2, 947, 'Tuesday'
'2015-06-09', 3, 3, 608, 'Wind Dancer'
'2015-06-09', 4, 1, 348, 'N/A'
'2015-06-09', 4, 2, 348, 'N/A'
'2015-06-09', 4, 3, 348, 'N/A'
'2015-06-16', 1, 1, 367, 'Ocelot'
'2015-06-16', 1, 2, 1262, 'Madrona'
'2015-06-16', 1, 3, 599, 'Wings'
'2015-06-16', 2, 1, 413, 'Rajun Cajun'
'2015-06-16', 2, 2, 150, 'Dreams'
'2015-06-16', 2, 3, 40, 'Baby girl'
'2015-06-16', 3, 1, 428, 'Sushi'
'2015-06-16', 3, 2, 38, 'Backslider'
'2015-06-16', 3, 3, 626, 'Zephyr'
'2015-06-16', 4, 1, 256, 'Ichi Butt'
'2015-06-16', 4, 2, 402, 'Quandary'
'2015-06-16', 4, 3, 634, '# 206064'
'2015-06-23', 1, 1, 367, 'Ocelot'
'2015-06-23', 1, 2, 502, 'Typsy Gypsy'
'2015-06-23', 1, 3, 1262, 'Madrona'
'2015-06-23', 2, 1, 150, 'Dreams'
'2015-06-23', 2, 2, 556, 'Etchells US #88'
'2015-06-23', 2, 3, 339, 'M23'
'2015-06-23', 3, 1, 545, 'Thundorca'
'2015-06-23', 3, 2, 477, 'Skookum'
'2015-06-23', 3, 3, 411, 'Rascal'
'2015-06-23', 4, 1, 256, 'Ichi Butt'
'2015-06-23', 4, 2, 402, 'Quandary'
'2015-06-23', 4, 3, 403, 'Rayo #9401'
'2015-06-30', 1, 1, 367, 'Ocelot'
'2015-06-30', 1, 2, 1713, 'Absolutely'
'2015-06-30', 1, 3, 543, 'Tantivy'
'2015-06-30', 2, 1, 556, 'Etchells US #88'
'2015-06-30', 2, 2, 413, 'Rajun Cajun'
'2015-06-30', 2, 3, 200, 'Fred'
'2015-06-30', 3, 1, 477, 'Skookum'
'2015-06-30', 3, 2, 70, 'Briza'
'2015-06-30', 3, 3, 411, 'Rascal'
'2015-06-30', 4, 1, 256, 'Ichi Butt'
'2015-06-30', 4, 2, 1718, 'Vanilla III'
'2015-06-30', 4, 3, 402, 'Quandary'
'2015-07-07', 1, 1, 367, 'Ocelot'
'2015-07-07', 1, 2, 543, 'Tantivy'
'2015-07-07', 1, 3, 1713, 'Absolutely'
'2015-07-07', 2, 1, 182, 'Flashpoint'
'2015-07-07', 2, 2, 226, 'Habanero'
'2015-07-07', 2, 3, 693, 'Scat'
'2015-07-07', 3, 1, 947, 'Tuesday'
'2015-07-07', 3, 2, 1720, 'Jinx'
'2015-07-07', 3, 3, 435, 'Safety Third'
'2015-07-07', 4, 1, 256, 'Ichi Butt'
'2015-07-07', 4, 2, 1718, 'Vanilla III'
'2015-07-07', 4, 3, 402, 'Quandary'
'2015-07-14', 1, 1, 367, 'Ocelot'
'2015-07-14', 1, 2, 543, 'Tantivy'
'2015-07-14', 1, 3, 599, 'Wings'
'2015-07-14', 2, 1, 475, 'Slingshot'
'2015-07-14', 2, 2, 556, 'Etchells US #88'
'2015-07-14', 2, 3, 540, 'Tenacious'
'2015-07-14', 3, 1, 40, 'Baby Girl'
'2015-07-14', 3, 2, 947, 'Tuesday'
'2015-07-14', 3, 3, 169, 'Earendel'
'2015-07-14', 4, 1, 633, '# 1788'
'2015-07-14', 4, 2, 1718, 'Vanilla III'
'2015-07-14', 4, 3, 256, 'Ichi Butt'
'2015-07-28', 1, 1, 367, 'Ocelot'
'2015-07-28', 1, 2, 502, 'Typsy Gypsy'
'2015-07-28', 1, 3, 1713, 'Absolutely'
'2015-07-28', 2, 1, 693, 'Scat'
'2015-07-28', 2, 2, 540, 'Tenacious'
'2015-07-28', 2, 3, 226, 'Habanero'
'2015-07-28', 3, 1, 451, 'Stella Blue'
'2015-07-28', 3, 2, 366, 'OJ'
'2015-07-28', 3, 3, 56, 'Black Watch'
'2015-07-28', 4, 1, 256, 'Ichi Butt'
'2015-07-28', 4, 2, 1718, 'Vanilla III'
'2015-07-28', 4, 3, 402, 'Quandary'
'2015-08-04', 1, 1, 1713, 'Absolutely'
'2015-08-04', 1, 2, 140, 'Dangerous When Wet'
'2015-08-04', 1, 3, 502, 'Typsy Gypsy'
'2015-08-04', 2, 1, 540, 'Tenacious'
'2015-08-04', 2, 2, 470, 'Etchells US #88'
'2015-08-04', 2, 3, 475, 'Slingshot'
'2015-08-04', 3, 1, 70, 'Briza'
'2015-08-04', 3, 2, 1720, 'Jinx'
'2015-08-04', 3, 3, 545, 'Thundorca'
'2015-08-04', 4, 1, 348, 'N/A'
'2015-08-04', 4, 2, 348, 'N/A'
'2015-08-04', 4, 3, 348, 'N/A'
'2015-08-11', 1, 1, 144, 'Dragon Fly'
'2015-08-11', 1, 2, 56, 'Ballistic'
'2015-08-11', 1, 3, 11, 'asolutely'
'2015-08-11', 2, 1, 413, 'Rajun Cajun'
'2015-08-11', 2, 2, 247, 'Heart Attack'
'2015-08-11', 2, 3, 470, 'Etchells US #88'
'2015-08-11', 3, 1, 182, 'Flashpoint'
'2015-08-11', 3, 2, 387, 'Polaris'
'2015-08-11', 3, 3, 608, 'Wind Dancer'
'2015-08-11', 4, 1, 118, 'Crunchy Vegetable'
'2015-08-11', 4, 2, 256, 'Ichi Butt'
'2015-08-11', 4, 3, 402, 'Quandary'
'2015-08-18', 1, 1, 1262, 'Madrona'
'2015-08-18', 1, 2, 1713, 'Absolutely'
'2015-08-18', 1, 3, 144, 'Dragon Fly'
'2015-08-18', 2, 1, 473, 'M23'
'2015-08-18', 2, 2, 693, 'Scat'
'2015-08-18', 2, 3, 413, 'Rajun Cajun'
'2015-08-18', 3, 1, 56, 'Black Watch'
'2015-08-18', 3, 2, 694, 'Full Moon'
'2015-08-18', 3, 3, 1720, 'Jinx'
'2015-08-18', 4, 1, 402, 'Quandary'
'2015-08-18', 4, 2, 466, '#470'
'2015-08-18', 4, 3, 1718, 'Vanilla III'
'2015-08-25', 1, 1, 367, 'Ocelot'
'2015-08-25', 1, 2, 1262, 'Madrona'
'2015-08-25', 1, 3, 140, 'Dangerous When Wet'
'2015-08-25', 2, 1, 413, 'Rajun Cajun'
'2015-08-25', 2, 2, 693, 'Scat'
'2015-08-25', 2, 3, 473, 'M23'
'2015-08-25', 3, 1, 56, 'Black Watch'
'2015-08-25', 3, 2, 1720, 'Jinx'
'2015-08-25', 3, 3, 477, 'Skookum'
'2015-08-25', 4, 1, 1718, 'Vanilla III'
'2015-08-25', 4, 2, 402, 'Quandary'
'2015-08-25', 4, 3, 256, 'Ichi Butt'
'2015-09-01', 1, 1, 502, 'Typsy Gypsy'
'2015-09-01', 1, 2, 134, 'Distance'
'2015-09-01', 1, 3, 140, 'Dangerous When Wet'
'2015-09-01', 2, 1, 420, 'Runaway'
'2015-09-01', 2, 2, 413, 'Rajun Cajun'
'2015-09-01', 2, 3, 541, 'Twinkle Twinkle'
'2015-09-01', 3, 1, 947, 'Tuesday'
'2015-09-01', 3, 2, 70, 'Briza'
'2015-09-01', 3, 3, 545, 'Thundorca'
'2015-09-01', 4, 1, 348, 'N/A'
'2015-09-01', 4, 2, 348, 'N/A'
'2015-09-01', 4, 3, 348, 'N/A'
'2015-09-08', 1, 1, 1518, 'Poke & Destroy'
'2015-09-08', 1, 2, 1713, 'Absolutely'
'2015-09-08', 1, 3, 140, 'Dangerous When Wet'
'2015-09-08', 2, 1, 242, 'Haanero'
'2015-09-08', 2, 2, 541, 'Twinkle Twinkle'
'2015-09-08', 2, 3, 540, 'Tenacious'
'2015-09-08', 3, 1, 545, 'Thundorca'
'2015-09-08', 3, 2, 477, 'Skookum'
'2015-09-08', 3, 3, 466, '#3695'
'2015-09-08', 4, 1, 256, 'Ichi Butt'
'2015-09-08', 4, 2, 402, 'Quandary'
'2015-09-08', 4, 3, 403, 'Rayo #9401'
'2016-05-24', 1, 1, 499, 'Square One'
'2016-05-24', 1, 2, 351, 'Nimble'
'2016-05-24', 1, 3, 502, 'Typsy Gypsy'
'2016-05-24', 2, 1, 163, 'Elwood-VXOne'
'2016-05-24', 2, 2, 693, 'Scat'
'2016-05-24', 2, 3, 541, 'Twinkle Twinkle'
'2016-05-24', 3, 1, 1566, 'Slippery when Wet'
'2016-05-24', 3, 2, 451, 'Stella Blue'
'2016-05-24', 3, 3, 206, 'Freedom'
'2016-05-24', 4, 1, 256, 'Ichi Butt'
'2016-05-24', 4, 2, 466, '#10864'
'2016-05-24', 4, 3, 470, 'Go Dog Go-Sail #2398'
'2016-05-17', 1, 1, 367, 'Ocelot'
'2016-05-17', 1, 2, 349, 'Neptune\'s Car'
'2016-05-17', 1, 3, 499, 'Square One'
'2016-05-17', 2, 1, 163, 'Elwood-VXOne'
'2016-05-17', 2, 2, 693, 'Scat'
'2016-05-17', 2, 3, 155, 'Evermore'
'2016-05-17', 3, 1, 451, 'Stella Blue'
'2016-05-17', 3, 2, 60, 'Blazing Zipper'
'2016-05-17', 3, 3, 545, 'Thundorca'
'2016-05-17', 4, 1, 466, 'Sail # - 7900'
'2016-05-17', 4, 2, 471, 'CAN #520'
'2016-05-17', 4, 3, 470, '#119'
'2016-05-10', 1, 1, 367, 'Ocelot'
'2016-05-10', 1, 2, 349, 'Neptune\'s Car'
'2016-05-10', 1, 3, 499, 'Square One'
'2016-05-10', 2, 1, 163, 'Elwood-VXOne'
'2016-05-10', 2, 2, 693, 'Scat'
'2016-05-10', 2, 3, 413, 'Rajun Cajun'
'2016-05-10', 3, 1, 368, 'Oceana'
'2016-05-10', 3, 2, 281, 'Kittiwake'
'2016-05-10', 3, 3, 1720, 'Jinx'
'2016-05-10', 4, 1, 466, '#5542'
'2016-05-10', 4, 2, 471, 'CAN #520'
'2016-05-10', 4, 3, 470, 'Go Dog Go-Sail #2398'
'2016-05-31', 1, 1, 367, 'Ocelot'
'2016-05-31', 1, 2, 499, 'Square One'
'2016-05-31', 1, 3, 351, 'Nimble'
'2016-05-31', 2, 1, 163, 'Elwood-VXOne'
'2016-05-31', 2, 2, 113, 'Crazy Ivan'
'2016-05-31', 2, 3, 150, 'Dreams'
'2016-05-31', 3, 1, 1566, 'Slippery when Wet'
'2016-05-31', 3, 2, 477, 'Skookum'
'2016-05-31', 3, 3, 470, '#216'
'2016-05-31', 4, 1, 256, 'Ichi Butt'
'2016-05-31', 4, 2, 10, 'Azul'
'2016-05-31', 4, 3, 470, '#119'
'2016-06-07', 1, 1, 351, 'Nimble'
'2016-06-07', 1, 2, 984, 'Dangerous When Wet'
'2016-06-07', 1, 3, 1402, 'Typsy Gypsy'
'2016-06-07', 2, 1, 113, 'Crazy Ivan'
'2016-06-07', 2, 2, 1351, 'Rajin Cajun'
'2016-06-07', 2, 3, 163, 'Elwood-VXOne'
'2016-06-07', 3, 1, NULL, 'Quixotic'
'2016-06-07', 3, 2, 1409, 'Slingshot'
'2016-06-07', 3, 3, NULL, 'Supernaut'
'2016-06-07', 4, 1, NULL, 'Blueberry'
'2016-06-07', 4, 2, NULL, 'Chloe'
'2016-06-07', 4, 3, NULL, 'O\'Barquino'
'2016-06-14', 1, 1, 1402, 'Typsy Gypsy'
'2016-06-14', 1, 2, 351, 'Nimble'
'2016-06-14', 1, 3, 1093, 'Distance'
'2016-06-14', 2, 1, 163, 'Elwood-VXOne'
'2016-06-14', 2, 2, 1340, 'Tenacious'
'2016-06-14', 2, 3, 1351, 'Rajun Cajun'
'2016-06-14', 3, 1, 451, 'Stella Blue'
'2016-06-14', 3, 2, 1566, 'Slippery when Wet'
'2016-06-14', 3, 3, 70, 'Briza'
'2016-06-14', 4, 1, NULL, 'Go Dog Go-Sail #2398'
'2016-06-14', 4, 2, NULL, 'Sail #147'
'2016-06-14', 4, 3, NULL, 'Chloe'
'2016-06-21', 1, 1, 1713, 'Absolutely'
'2016-06-21', 1, 2, 1564, 'Square One'
'2016-06-21', 1, 3, 201, 'Gaucho'
'2016-06-21', 2, 1, 163, 'Elwood-VXOne'
'2016-06-21', 2, 2, 693, 'Scat'
'2016-06-21', 2, 3, 541, 'Twinkle Twinkle'
'2016-06-21', 3, 1, 545, 'Thundorca'
'2016-06-21', 3, 2, 1566, 'Slippery when Wet'
'2016-06-21', 3, 3, 1720, 'Jinx'
'2016-06-21', 4, 1, 1718, 'Vanilla III'
'2016-06-21', 4, 2, NULL, 'Go Dog Go-Sail #2398'
'2016-06-21', 4, 3, NULL, 'Sail #7900'
'2016-06-28', 1, 1, 1713, 'Absolutely'
'2016-06-28', 1, 2, 123, 'Double Take'
'2016-06-28', 1, 3, 1402, 'Typsy Gypsy'
'2016-06-28', 2, 1, 579, 'Wizard'
'2016-06-28', 2, 2, 1722, 'Wandering Aegnus'
'2016-06-28', 2, 3, 420, 'Runaway'
'2016-06-28', 3, 1, NULL, 'Hobie 44'
'2016-06-28', 3, 2, NULL, 'Monomoy'
'2016-06-28', 3, 3, 451, 'Stella Blue'
'2016-06-28', 4, 1, 1718, 'Vanilla III'
'2016-06-28', 4, 2, NULL, 'Go Dog Go-Sail #2398'
'2016-06-28', 4, 3, 256, 'Ichi Butt'
'2016-07-05', 1, 1, 494, 'Shrek'
'2016-07-05', 1, 2, 1715, 'Tantivy'
'2016-07-05', 1, 3, 984, 'Dangerous When Wet'
'2016-07-05', 2, 1, 113, 'Crazy Ivan'
'2016-07-05', 2, 2, 1425, 'Chaos'
'2016-07-05', 2, 3, 1519, 'Beagle'
'2016-07-05', 3, 1, 451, 'Stella Blue'
'2016-07-05', 3, 2, NULL, 'Sail #394'
'2016-07-05', 3, 3, NULL, 'Chola'
'2016-07-05', 4, 1, 256, 'Ichi Butt'
'2016-07-05', 4, 2, NULL, 'Go Dog Go-Sail #2398'
'2016-07-05', 4, 3, NULL, 'Mo\'o'
'2016-07-19', 1, 1, 1713, 'Absolutely'
'2016-07-19', 1, 2, NULL, 'Square One'
'2016-07-19', 1, 3, NULL, 'Typsy Gypsy'
'2016-07-19', 2, 1, 1425, 'Chaos'
'2016-07-19', 2, 2, 693, 'Scat'
'2016-07-19', 2, 3, NULL, 'Tenacious'
'2016-07-19', 3, 1, 1720, 'Jinx'
'2016-07-19', 3, 2, NULL, 'Freedom'
'2016-07-19', 3, 3, NULL, 'Sail #4'
'2016-07-19', 4, 1, 1479, 'Wounded Moose Duece'
'2016-07-19', 4, 2, 1718, 'Vanilla III'
'2016-07-19', 4, 3, 256, 'Ichi Butt'
'2016-07-26', 1, 1, NULL, 'Hobie Trippin'
'2016-07-26', 1, 2, 1093, 'Distance'
'2016-07-26', 1, 3, NULL, 'Typsy Gypsy'
'2016-07-26', 2, 1, NULL, 'Malcom'
'2016-07-26', 2, 2, NULL, 'Monomoy'
'2016-07-26', 2, 3, 693, 'Scat'
'2016-07-26', 3, 1, 947, 'Tuesday'
'2016-07-26', 3, 2, NULL, 'Skookum'
'2016-07-26', 3, 3, NULL, 'Flashpoint'
'2016-07-26', 4, 1, 256, 'Ichi Butt'
'2016-07-26', 4, 2, NULL, 'Go Dog Go-Sail #2398'
'2016-07-26', 4, 3, NULL, 'Wet Spot'
'2016-08-02', 1, 1, NULL, 'Square One'
'2016-08-02', 1, 2, 984, 'Dangerous When Wet'
'2016-08-02', 1, 3, NULL, 'Avalanche'
'2016-08-02', 2, 1, 693, 'Scat'
'2016-08-02', 2, 2, NULL, 'Malcom'
'2016-08-02', 2, 3, NULL, 'Selchie'
'2016-08-02', 3, 1, NULL, 'Stella Blue'
'2016-08-02', 3, 2, NULL, 'Chola'
'2016-08-02', 3, 3, NULL, 'Sail #394'
'2016-08-02', 4, 1, 1718, 'Vanilla III'
'2016-08-02', 4, 2, 256, 'Ichi Butt'
'2016-08-02', 4, 3, NULL, 'Sail #168281'
'2016-08-08', 1, 1, 367, 'Ocelot'
'2016-08-08', 1, 2, 1235, 'Ballistic'
'2016-08-08', 1, 3, 1713, 'Absolutely'
'2016-08-08', 2, 1, NULL, 'Malcom'
'2016-08-08', 2, 2, 1716, 'Persistence'
'2016-08-08', 2, 3, NULL, 'Sail #53'
'2016-08-08', 3, 1, NULL, 'Skookum'
'2016-08-08', 3, 2, NULL, 'Imagine'
'2016-08-08', 3, 3, 1514, 'Blazing Zipper'
'2016-08-08', 4, 1, NULL, 'Fast & Thourough & Sharp as a Tack'
'2016-08-08', 4, 2, NULL, 'Sail #505'
'2016-08-08', 4, 3, 256, 'Ichi Butt'
'2016-08-16', 1, 1, NULL, 'Hamachi'
'2016-08-16', 1, 2, 123, 'Double Take'
'2016-08-16', 1, 3, 984, 'Dangerous When Wet'
'2016-08-16', 2, 1, 1716, 'Persistence'
'2016-08-16', 2, 2, NULL, 'Malcom'
'2016-08-16', 2, 3, 1440, 'Crazy Ivan'
'2016-08-16', 3, 1, 1566, 'Slippery when Wet'
'2016-08-16', 3, 2, NULL, 'Sail #394'
'2016-08-16', 3, 3, 1722, 'Wandering Aengus'
'2016-08-16', 4, 1, NULL, 'Go Dog Go-Sail #2398'
'2016-08-16', 4, 2, 256, 'Ichi Butt'
'2016-08-16', 4, 3, NULL, 'Sail #119'
'2016-08-23', 1, 1, NULL, 'Shrek'
